sentID.BTEC	sentID	dialect	pred_dialect	raw	CODA
4945	5240	RAB	RAB	لا ميمكنش، حنا فعطلة، ماغاديش نجلس فالبيت ديال لوطيل ونتفرج فكرة السلة فالتلفزة، بغيت نمشي نشوف المسرحية.	لا ما يمكنش، احنا فعطلة، ما غاديش نجلس فالبيت ديال الاوطيل ونتفرج فكرة السلة فالتلفزة، بغيت نمشي نشوف المسرحية.
4957	5241	RAB	RAB	واخا نقيسو؟	وخا نقيسه؟
4974	5242	RAB	RAB	واخا تجي باش تصايبو؟	وخا تجي باش تصايبه؟
4983	5243	RAB	DOH	بغيت حلفة إصطناعية.	بغيت حلفة اصطناعية.
4985	5244	RAB	RAB	سميتي طاروطاناكا. عندي حجز.	سميتي طارو طاناكا. عندي حجز.
4990	5245	RAB	DOH	بغيت كريمة منظفة.	بغيت كريمة منظفة.
5004	5246	RAB	RAB	بغيت سترة عندها كمام طوال.	بغيت سترة عندها اكمام طوال.
5009	5247	RAB	RAB	را تسرقت من الحقيبة ديالي.	را تسرقت من الحقيبة ديالي.
5017	5248	RAB	RAB	واقيلا طريقنا بحال بحال، ياك؟	واقيلا طريقنا بحال بحال، ياك؟
5035	5249	RAB	RAB	وخا نعاود نشوف لموني؟	وخا نعاود نشوف المنو؟
5045	5250	RAB	RAB	كايبانوليا باقين فتيين.	كيبانوا لي باقين فتيين.
5082	5251	RAB	RAB	بشحال؟	بشحال؟
5083	5252	RAB	RAB	بالفريز، عفاك.	بالفريز، عافاك.
5091	5253	RAB	RAB	لا، مازال. كاين بزاف د الاختيارات.	لا، ما زال. كاين بزاف دالاختيارات.
5116	5254	RAB	RAB	وخا تنقص لييا من لكمام؟	وخا تنقص لي من الاكمام؟
5117	5255	RAB	RAB	سمح ليا ماكاينش شي ملعب ديال الغولف فهاد الجوايه.	اسمح لي ما كاينش شي ملعب ديال الغولف فهاد الجواية.
5121	5256	RAB	RAB	وخا توريني الخاتم الثاني على اليسار؟	وخا توريني الخاتم الثاني على اليسار؟
5124	5257	RAB	RAB	واخا تقوليه يعيط ليا؟	وخا تقولي له يعيط لي؟
5138	5258	RAB	RAB	حاولت نعيط لخاريج. واش وصلتي؟	حاولت نعيط لخاريج. واش وصلتي؟
5175	5259	RAB	RAB	مزيان حيت غادي تبان ليك الراية مقابلة معا البوصطا.	مزيان حيث غادي تبان ليك الراية مقابلة مع البوصطة.
5219	5260	RAB	RAB	بغيت نعيط ب كارط كريدي.	بغيت نعيط بكارط كريدي.
5224	5261	RAB	RAB	انا ديالي غادي نديه معايا.	انا ديالي غادي نديه معاي.
5245	5262	RAB	RAB	غي يوصل، غادي نصيفطوه ل عندك ل الدار على حسابنا.	غي يوصل، غادي نصيفطوه لعندك لالدار على حسابنا.
5250	5263	RAB	RAB	اه، صافي، فهمت. انا جاي عندكم.	آه، صافي، فهمت. انا جاي عندكم.
5259	5264	RAB	RAB	لا، صافي باراكا.	لا، صافي بركا.
5261	5265	RAB	RAB	واخا تعطيني شي مخدا و لغطا؟	وخا تعطيني شي مخدة والغطا؟
5262	5266	RAB	RAB	واخا تجي دغيا، عفاك؟	وخا تجي دغيا، عافاك؟
5263	5267	RAB	RAB	شي كاس د لقهوة، عفاك.	شي كاس دالقهوة، عافاك.
5272	5268	RAB	RAB	وخا تعاود لفصالة ب تلاتة د السانتيم؟	وخا تعاود الفصالة بثلاثة دالسانتيم؟
5289	5269	RAB	RAB	حتا انا ف نفس لعمر.	حتى انا فنفس العمر.
5300	5270	RAB	RAB	واخا تجيب ليا شي قهيوا؟	وخا تجيب لي شي قهوة؟
5323	5271	RAB	RAB	واش خاصنا نديرو عليه التصويت؟ حيت ايلا ماكنش را مكنضنش بلي وصلنا ل شي خلاصة، نقدرو نعطيوها ل مجلس الإدارة ديالنا من غدا في الصباح.	واش خاصنا نديروا عليه التصويت؟ حيث ايلا ما كانش را ما كنظنش باللي وصلنا لشي خلاصة، نقدروا نعطيوها لمجلس الادارة ديالنا من غدا في الصباح.
5334	5272	RAB	RAB	معرفتيش واش كاينين شي هميزات ديال شي وطيلات رخاص؟	ما عرفتيش واش كاينين شي هميزات ديال شي وطيلات رخاص؟
5361	5273	RAB	RAB	صباح الخير. نعستي مزيان؟	صباح الخير. نعستي مزيان؟
5364	5274	RAB	RAB	شنو كنتي باغي الدير ملي تسالي لقرايا؟	شنو كنتي باغي الدير ماللي تسالي القراية؟
5366	5275	RAB	RAB	شفرو لييا صاكي ف الزنقة.	شفروا لي صاكي فالزنقة.
5367	5276	RAB	RAB	واش طلبتي شي حاجا خرا من غير الفطور هاد الصباح؟	واش طلبتي شي حاجة اخرى من غير الفطور هاد الصباح؟
5407	5277	RAB	RAB	بغيت شي قهوا ب لحليب، عفاك.	بغيت شي قهوة بالحليب، عافاك.
5411	5278	RAB	RAB	كانتمنى ماتكونش عييان بزاف.	كنتمنى ما تكونش عييان بزاف.
5431	5279	RAB	RAB	بغيت نكري شي طوموبيل من هاد النوع ل يوماين.	بغيت نكري شي طوموبيل من هاد النوع ليومين.
5436	5280	RAB	RAB	غدي ناخود شي جاك دانييل.	غادي ناخوذ شي جاك دانييل.
5437	5281	RAB	RAB	واحد لغليا، عفاك.	واحد الغليا، عافاك.
5447	5282	RAB	RAB	طاحت لييا واحد لعصا ديال سكي.	طاحت لي واحد العصا ديال السكي.
5455	5283	RAB	RAB	مغادي نجيبو تاشي كادو. بلاصتو الناس كايعطيو لفلوس.	مغادي نجيبوا تاشي كادو. بلاصته الناس كيعطيوا الفلوس.
5458	5284	RAB	RAB	بغيت نصيفطو ب البريد البري اولا البحري.	بغيت نصيفطه بالبريد البري اولا البحري.
5492	5285	RAB	RAB	الديارة دايرا الروطار حيت كاينة شي عاصفة ديال التلج.	الديارة دايرة الروطار حيث كاينة شي عاصفة ديال الثلج.
5518	5286	RAB	RAB	لحساب، عفاك.	الحساب، عافاك.
5521	5287	RAB	RAB	واخا توصل لميصاج معاك، عفاك؟	وخا توصل لميصاج معاك، عافاك؟
5540	5288	RAB	RAB	سمحلييا، ولاكن را مقدرتش نتبع معاك. واخا تهدر غي بشوييا، عفاك؟	اسمح لي، ولاكن را ما قدرتش نتبع معاك. وخا تهدر غي بشوية، عافاك؟
5559	5289	RAB	RAB	وخا نصور؟	وخا نصور؟
5570	5290	RAB	RAB	ف لميا.	فالمية.
5585	5291	RAB	RAB	واخا تجيب لييا فحال هاد لماكلا؟	وخا تجيب لي فحال هاد الماكلة؟
5596	5292	RAB	RAB	جيب لييا لفطور ل شومبر غدا معا السبعة د الصباح.	جيب لي الفطور للشومبر غدا مع السبعة دالصباح.
5615	5293	RAB	RAB	شوييا و يجي عندك السيد ديال المانطونونس.	شوية ويجي عندك السيد ديال المانطونونس.
5648	5294	RAB	RAB	واش مازال كاينين بلايص ل الرحلة ديال نهار الخميس؟	واش ما زال كاينين بلايص لالرحلة ديال نهار الخميس؟
5657	5295	RAB	RAB	سمحلي، وخا ندوز؟	اسمح لي، وخا ندوز؟
5680	5296	RAB	RAB	عندك شي غريسات و شي ديسير؟	عندك شي غريسات وشي ديسير؟
5684	5297	RAB	RAB	وريني عفاك كيفاش نعمر هاد الورقة د لومباركومو؟	وريني عافاك كيفاش نعمر هاد الورقة دلومباركومون؟
5695	5298	RAB	RAB	كانضن طوموبيلتي تكون دايرا ديك خمسالاف دولار.	كنظن طوموبيلتي تكون دايرة ديك خمس الاف دولار.
5706	5299	RAB	RAB	واش هاد لماكلا مكاتغلضش؟	واش هاد الماكلة ما كتغلضش؟
5717	5300	RAB	RAB	اينا طوبس كايدي لا غار خاصني نشد؟	اينى طوبيس كيدي لا غار خاصني نشد؟
5723	5301	RAB	RAB	واييه. ولاكن خاصك الضور عل ليسر مورا الفو روج التالت و تكمل ف ديك الطريق حتال توصل ل طريق ستا وستين.	واييه. ولاكن خاصك تدور على الايسر مورا الفو روج الثالث وتكمل فديك الطريق حتى لتوصل لطريق ستة وستين.
5761	5302	RAB	RAB	منكرهكش توصلني لا بلاج.	ما نكرهكش توصلني لا بلاج.
5772	5303	RAB	RAB	ولاهيلا غي سمح لييا. غي غلط وقع. هادي طانكيوشا برس.	ولاهيلا غي اسمح لي. غي غلط وقع. هادي طانكيوشا برس.
5779	5304	RAB	RAB	دابا نخرجوا.	دابا نخرجوا.
5847	5305	RAB	RAB	عطي هاد السيرو لولدك، معيلقا مورا الماكلا.	اعطي هاد السيرو لولدك، معيلقة مورا الماكلة.
5848	5306	RAB	RAB	هاد ستيل كاين ف التمنياوعشرين، الواحد و تلاتين و الخمساوتلاتين.	هاد الستيل كاين فالثمنية وعشرين، الواحد وثلاثين والخمسة وثلاثين.
5875	5307	RAB	RAB	أوو، هادشي بزاف.	اوو، هاد الشي بزاف.
5898	5308	RAB	RAB	واخا تعطيني تيليفونك نعيط بيه، عفاك؟	وخا تعطيني تيليفونك نعيط بيه، عافاك؟
5906	5309	RAB	RAB	بغيت نكونفيرمي لفول ديالي ل شيكاغو نهار سبعطاش ف الشهر.	بغيت نكونفيرمي الفول ديالي لشيكاغو نهار سبعتعش فالشهر.
5913	5310	RAB	RAB	كليت بزاف.	كليت بزاف.
5914	5311	RAB	RAB	واخا نهضر معا السي براون؟	وخا نهدر مع السي براون؟
5916	5312	RAB	RAB	باينا زوينا السكنا هنايا، ياك؟	باينا زوينة السكنة هنايا، ياك؟
5940	5313	RAB	RAB	بزطامي، و باسبور و شي حوايج ديالي.	بزطامي، وباسبور وشي حوايج ديالي.
5956	5314	RAB	RAB	ايمتاش كاتسدو؟	ايمتاش كتسدوا؟
5987	5315	RAB	RAB	ولاهيلا هادشي لي كنت باغي نقول.	ولاهيلا هاد الشي لي كنت باغي نقول.
5988	5316	RAB	RAB	اه، حتا انا كايبالي هاكاك.	آه، حتى انا كيبالي هاكاك.
5997	5317	RAB	RAB	دارك كبيرا، شحال فيها من بيت؟	دارك كبيرة، شحال فيها من بيت؟
6006	5318	RAB	RAB	عجبنا لعشا.	عجبنا العشا.
6047	5319	RAB	RAB	واييه، نتمناو غي مادربهمش الدوخة ديال لبحر.	واييه، نتمناوا غي ما تضربهمش الدوخة ديال البحر.
6073	5320	RAB	RAB	وقتاش غادي نوصلو؟	وقتاش غادي نوصلوا؟
6086	5321	RAB	RAB	غدا غادي نمشي بكري، من أحسن نخلص دابا.	غدا غادي نمشي بكري، من احسن نخلص دابا.
6156	5322	RAB	RAB	مشغول هاد الساعة.	مشغول هاد الساعة.
6167	5323	RAB	RAB	واش الناس لي برانيين عندهم الحق ياخدو لكتوبا ديال المكتابا؟	واش الناس اللي برانيين عندهم الحق ياخذوا الكتوبة ديال المكتابة؟
6179	5324	RAB	RAB	نقدر نبقا ف لا شومبر حتى الجوج ديال الزوال؟	نقدر نبقى فلا شومبر حتى لجوج ديال الزوال؟
6190	5325	RAB	BEI	اه، هاه. نهارك مبروك. كون هاني.	آه، هاه. نهارك مبروك. كون هاني.
6193	5326	RAB	RAB	بغيت شي افلام إيه اس إيه لهاد لاباراي ديال التصاور، عفاك.	بغيت شي افلام اي اس اي لهاد الاباراي ديال التصاور، عافاك.
6205	5327	RAB	RAB	فيناهيا اللوحة ديال موني؟	فين هي اللوحة ديال موني؟
6214	5328	RAB	RAB	بنينا هاد لبيدز، شكون دارها؟	بنينة هاد البيدز، شكون دارها؟
6221	5329	RAB	RAB	كيجاك المداق ديال هاد لماكلا؟	كي جاك المذاق ديال هاد الماكلة؟
6227	5330	RAB	RAB	حتا هوما غاليين.	حتى هوما غاليين.
6228	5331	RAB	TUN	يمتاش كايقلع التران لاخور ل بوستون؟	ايمتاش كيقلع التران الاخر لبوستون؟
6253	5332	RAB	RAB	راكب امواج زوين بزاف.	راكب امواج زوين بزاف.
6272	5333	RAB	RAB	سمح ليا الكمام مقزبين بزاف.	اسمح لي الاكمام مقزبين بزاف.
6283	5334	RAB	RAB	واخا توريني كيفاش كاتحط الليسونس؟	وخا توريني كيفاش كتحط الليسونس؟
6285	5335	RAB	RAB	واش تمن لوطيل داخل فيه لفطور؟	واش ثمن الاوطيل داخل فيه الفطور؟
6287	5336	RAB	RAB	صافي هادشي لي كاين؟	صافي هاد الشي لي كاين؟
6291	5337	RAB	RAB	كاين في هاد الطريق.	كاين في هاد الطريق.
6339	5338	RAB	DOH	ممكن تخدم الكونطور.	ممكن تخدم الكونطور.
6363	5339	RAB	RAB	كاين لبرد ف لابيت عندي.	كاين البرد فالبيت عندي.
6411	5340	RAB	RAB	غي نسالي وانا معاك.	غي نسالي وانا معاك.
6418	5341	RAB	RAB	كانحس براسسي دابا حسن.	كنحس براسي دابا احسن.
6436	5342	RAB	RAB	وريني فيني انا ف هاد لخريطا.	وريني فيني انا فهاد الخريطة.
6437	5343	RAB	TUN	ميافلميا قطن.	مية فالمية قطن.
6466	5344	RAB	RAB	بغيت نبدل الشومبر ديالي ب شي وحدا كاطل على لبحر. خاصني نزيد شي حاجا؟	بغيت نبدل الشومبر ديالي بشي واحدة كتطل على البحر. خاصني نزيد شي حاجة؟
6472	5345	RAB	RAB	بشحال كاتكريو لبلانشا غي نص نهار؟	بشحال كتكريوا البلانشا غي نص نهار؟
6481	5346	RAB	RAB	نهار عشرا نونبر.	نهار عشرة نوفنبر.
6492	5347	RAB	RAB	مجهد لمداق ديالو.	مجهد المذاق دياله.
6497	5348	RAB	RAB	ايمتاش غادي نقلعو؟	ايمتاش غادي نقلعوا؟
6498	5349	RAB	RAB	كيفاش كاتفهم ل الشيفور بلي باغي تنزل؟	كيفاش كتفهم لالشيفور باللي باغي تنزل؟
6513	5350	RAB	RAB	ربعاوعشرين دولار. بغيتي كتر؟	اربعة وعشرين دولار. بغيتي اكثر؟
6515	5351	RAB	RAB	شهر دابا باش درت الريزيرفاسيو ل طوكيو.	شهر دابا باش درت الريزيرفاسيون لطوكيو.
6517	5352	RAB	CAI	شكرا من خالص القلب.	شكرا من خالص القلب.
6525	5353	RAB	RAB	خاصني نزل هنايا لا بغيت نمشي ل روكفلير؟	خاصني انزل هنايا لا بغيت نمشي لروكفلر؟
6539	5354	RAB	RAB	عبر ليا عفاك قياس رجلي.	عبر لي عافاك قياس رجلي.
6547	5355	RAB	RAB	مخيرا.	مخيرة.
6550	5356	RAB	TUN	تخرج معايا؟	تخرج معاي؟
6552	5357	RAB	RAB	عفاك نظف ليا هاد الكبوط.	عافاك نظف لي هاد الكبوط.
6553	5358	RAB	RAB	بغيت نكري شي باطو عندو لموطور.	بغيت نكري شي باطو عنده الموطور.
6574	5359	RAB	RAB	فين كاينين حوايج لعيالات؟	فين كاينين حوايج العيالات؟
6581	5360	RAB	RAB	لقهوا مداخلاش؟	القهوة ما داخلاش؟
6593	5361	RAB	RAB	فاياش كان شحال هادي؟	فاياش كان شحال هادي؟
6602	5362	RAB	DOH	تفو. تفو. تفو. ولفت وجهها.	تفو. تفو. تفو. ولفت وجهها.
6609	5363	RAB	RAB	واش خاصني نخلص شي حاجا لا بغيت ندخل ل المبنى؟	واش خاصني نخلص شي حاجة لا بغيت ندخل لالمبنى؟
6625	5364	RAB	RAB	الطيحا ديالي كاضرني.	الطيحة ديالي كتضرني.
6635	5365	RAB	RAB	فيناهيا لمحطا؟	فين هي المحطة؟
6657	5366	RAB	RAB	فييا تبوريشا.	فيي تبوريشا.
6659	5367	RAB	RAB	تلتييام.	ثلاث ايام.
6699	5368	RAB	RAB	مابغيتش شي حاجا تعييني.	ما بغيتش شي حاجة تعييني.
6700	5369	RAB	RAB	غادي يكون واحد الروطار خفيف.	غادي يكون واحد الروطار خفيف.
6715	5370	RAB	RAB	شنو هوا لفرقا بين هاد لوطيلات؟	شنو هو الفرقة بين هاد الوطيلات؟
6736	5371	RAB	RAB	مخيرا. الله يحفداك.	مخيرة. الله يحفضاك.
6746	5372	RAB	RAB	عندك شي حاجا طول من هادي؟	عندك شي حاجة اطول من هادي؟
6766	5373	RAB	RAB	تاريخ الانتهاء هو مارس آلف وتسعميا و تسعين.	تاريخ الانتهاء هو مارس آلف وتسعمية وتسعين.
6800	5374	RAB	RAB	كاينين شي كازينووات مزيانين؟	كاينين شي كازينووات مزيانين؟
6810	5375	RAB	RAB	هاهوما لفلوس ديا الستيلو ب البييا. ورقا ديال ميات دولار.	هاهوما الفلوس ديال الستيلو بالبييا. ورقة ديال مية دولار.
6812	5376	RAB	RAB	فين كاينين حوايج لعيالات؟	فين كاينين حوايج العيالات؟
6825	5377	RAB	RAB	فين نطلع؟	فين نطلع؟
6832	5378	RAB	TUN	صاحبي تبليسا.	صاحبي تبليسا.
6835	5379	RAB	RAB	جا معاك.	جا معاك.
6864	5380	RAB	RAB	واخا تقاد ليا لموسطاش شوييا؟	وخا تقاد لي الموسطاش شوية؟
6914	5381	RAB	RAB	ماكانعطيوش هاد الدوا بلا ورقا ديال الطبيب.	ما كنعطيهوش هاد الدوا بلا ورقة ديال الطبيب.
6917	5382	RAB	RAB	واخا تعطيني خمسا دلبلايص ف نفس الصف؟	وخا تعطيني خمسة دالبلايص فنفس الصف؟
6944	5383	RAB	RAB	إينا طونوبيل اقتصادي اكتر؟	اينى طونوبيل اقتصادي اكثر؟
6960	5384	RAB	RAB	ماعندك تاشي تخفيض، غي بلاما تحكر.	ما عندك تاشي تخفيض، غي بلا ما تحكر.
6966	5385	RAB	RAB	واخا تحل هاد الصاك، عفاك؟ آش عندك فيه؟	وخا تحل هاد الصاك، عافاك؟ آش عندك فيه؟
6970	5386	RAB	RAB	بغيت نعيط لبرا لوطيل هيلطون لي كاين ف بوستون.	بغيت نعيط لبرا لاوطيل هيلطون اللي كاين فبوستون.
6991	5387	RAB	TUN	عنداك، را سقف هابط.	عنداك، را سقف هابط.
6999	5388	RAB	RAB	ماكانشوفش مزيان من هنا. واخا نبدل لبلاصا؟	ما كنشوفش مزيان من هنا. وخا نبدل البلاصة؟
7030	5389	RAB	RAB	أول مرا كانشوف هاد الوديان لكبار.	اول مرة كنشوف هاد الوديان الكبار.
7048	5390	RAB	RAB	ديستريبيتور ماخدامش واقيلا.	دستربيتور ما خدامش واقيلا.
7057	5391	RAB	RAB	خاصني نمشي ل طبيب.	خاصني نمشي لطبيب.
7070	5392	RAB	RAB	شحال دلوقت داز ف نغليز؟	شحال دالوقت داز فنغليز؟
7081	5393	RAB	RAB	شي واحد عزيز عليه الفن الجديد ضاروري يعجبه هاد الصبايغ ديال الهيبيش و هاد لموزيكا ديال الشارع.	شي واحد عزيز عليه الفن الجديد ضاروري يعجبه هاد الصبايغ ديال الهيبيش وهاد الموزيكا ديال الشارع.
7098	5394	RAB	RAB	شحال الساعا؟	شحال الساعة؟
7123	5395	RAB	RAB	بانت ليك واحد البنايا بيضا، لا؟ را مقابلا معاها.	بانت ليك واحد البناية بيضا، لا؟ را مقابلة معاها.
7253	5396	RAB	RAB	اليابانيين ماكايخدوش عطلا طويلا.	اليابانيين ما كيخذوش عطلة طويلة.
7264	5397	RAB	RAB	جاب ليا لله فحالا محضي. حتال هاد الدرجا قليل باش تلاقا شي ياباني؟	جاب لي الله فحالا محضي. حتى لهاد الدرجة قليل باش تلاقى شي ياباني؟
7270	5398	RAB	RAB	فينا اتجاه كاينا الدخلا ديال البوصطا؟	فاينى اتجاه كاينة الدخلة ديال البوصطة؟
7274	5399	RAB	RAB	فين كاينا لا غار ديال غرايهاوند ف هاد لمدينا؟	فين كاينة لا غار ديال غريهاوند فهاد المدينة؟
7281	5400	RAB	RAB	والايني الريسطورات ديال اليابان ماغالينش ف كيوطو؟	والايني الريسطورات ديال اليابان ما غالينش فكيوطو؟
7289	5401	RAB	RAB	واقيلا مجهد عليا.	واقيلا مجهد علي.
7305	5402	RAB	RAB	بغيت التمن لمعقول.	بغيت الثمن المعقول.
7321	5403	RAB	RAB	فين كايتباعو التيكي ديال لميطرو؟	فين كيتباعوا التيكي ديال الميطرو؟
7335	5404	RAB	RAB	عندي بلايص ف الدرجا ديال رجال لأعمال؟	عندي بلايص فالدرجة ديال رجال الاعمال؟
7343	5405	RAB	RAB	بشحال كايدي الطاكسي من لوطيل لاغار؟	بشحال كيدي التاكسي من الاوطيل لاغار؟
7349	5406	RAB	RAB	واخا ناخد هادا و هادا، عفاك؟	وخا ناخذ هادا وهادا، عافاك؟
7381	5407	RAB	RAB	كايقولو اليابان بلد غني.	كيقولوا اليابان بلد غني.
7386	5408	RAB	RAB	باقا شي شومبر خاويا ف بلاصت الناموسيات؟	باقى شي شومبر خاوية فبلاصة الناموسيات؟
7395	5409	RAB	RAB	كادو لواحد صاحبي.	كادو لواحد صاحبي.
7412	5410	RAB	RAB	التلج كايرجع الطريق كاتزلق.	الثلج كيرجع الطريق كتزلق.
7414	5411	RAB	RAB	مالقيتش لاباراي ديال التصاور ديالي.	ما لقيتش الاباراي ديال التصاور ديالي.
7438	5412	RAB	RAB	عندك شي حاجا تصرح بيها؟	عندك شي حاجة تصرح بيها؟
7439	5413	RAB	RAB	ماشفتيش واحد كبوط ازرق؟ حطيتو على هاد الكرسي.	ما شفتيش واحد كبوط ازرق؟ حطيته على هاد الكرسي.
7478	5414	RAB	DOH	انا جاي من طوكيو.	انا جاي من طوكيو.
7479	5415	RAB	RAB	بغيت شي ديميلور ريفلو.	بغيت شي ديميلور ريفلو.
7485	5416	RAB	RAB	عندي شي حوايج ديال التصبين.	عندي شي حوايج ديال التصبين.
7549	5417	RAB	RAB	غادي ناخد شوكولا شو.	غادي ناخذ شوكولا شو.
7550	5418	RAB	RAB	نقادو شي وقيتا بيناتنا باش نقيو ليكل بيت.	نقادوا شي وقيتا بيناتنا باش نقيوا ليكل بيت.
7574	5419	RAB	RAB	سبيسيال، عفاك.	سبسيال، عافاك.
7583	5420	RAB	RAB	بشحال حتال لوطيل سي؟	بشحال حتى لوطيل سي؟
7622	5421	RAB	RAB	بغيت نريزيرفي طابلا ل ربعطاش لواحد معا السبعا د لعشيا، عفاك.	بغيت نريزيرفي طابلة لربعتعش لواحد مع السبعة دالعشية، عافاك.
7626	5422	RAB	RAB	بغيت شي كريم ديال لليل.	بغيت شي كريم ديال لليل.
7627	5423	RAB	RAB	واخا دير ليا بابيي كادو؟	وخا تدير لي بابيي كادو؟
7636	5424	RAB	RAB	هادي التلاتا و ربع.	هادي الثلاثة وربع.
7650	5425	RAB	RAB	بغيت نصيفط لفاكتورات ديال الإحتياجات الخاصا ديالي، عطيني عفاك لادريسا و سميت السيد لي مكلف ب هادشي.	بغيت نصيفط الفاكتورات ديال الاحتياجات الخاصة ديالي، اعطيني عافاك الادريسة وسمية السيد اللي مكلف بهاد الشي.
7662	5426	RAB	RAB	عندك فحال هادي ف نفس لموديل و يكون فيها الطالون؟	عندك فحال هادي فنفس الموديل ويكون فيها الطالون؟
7663	5427	RAB	RAB	بغيت شي تريكو ل ولد عندو عشر سنين.	بغيت شي تريكو لولد عنده عشر سنين.
7671	5428	RAB	RAB	وصلني ل ابي رود، عفاك.	وصلني لآبي رود، عافاك.
7693	5429	RAB	RAB	انا متأكد ريسيرفيت.	انا متأكد ريسيرفيت.
7708	5430	RAB	RAB	انا نجيبو ليك، لا بغيتي تسنا هنايا.	انا نجيبه ليك، لا بغيتي تسنى هنايا.
7721	5431	RAB	RAB	راسي ضارني.	راسي ضارني.
7736	5432	RAB	RAB	عجباتني لماكلا.	عجباتني الماكلة.
7756	5433	RAB	RAB	لا، غلس ف كرسي و تسنى، عفاك. انا راجع.	لا، غلس فكرسي وتسنى، عافاك. انا راجع.
7767	5434	RAB	RAB	واخا ترسم ليا خريطا، عفاك؟	وخا ترسم لي خريطة، عافاك؟
7811	5435	RAB	RAB	تغريسيت ف لبحر ديال ويمانالو. اجي دابا عفاك.	تغريسيت فالبحر ديال ويمنالو. اجي دابا عافاك.
7812	5436	RAB	RAB	شنو باليك ف ميات دولار؟	شنو باليك فمية دولار؟
7814	5437	RAB	RAB	بغيتو مغطي.	بغيته مغطي.
7831	5438	RAB	RAB	بغيت نعاود لا كارط ديالي.	بغيت نعاود لا كارط ديالي.
7834	5439	RAB	DOH	الحكوما دعمات الصناعات.	الحكومة دعمات الصناعات.
7838	5440	RAB	RAB	واقيلا، كتر من خمسين عام.	واقيلا، اكثر من خمسين عام.
7860	5441	RAB	RAB	عدك خرائط مفهومين ديال لمدينا؟	عدك خرائط مفهومين ديال المدينة؟
7883	5442	RAB	RAB	وقتاش كايوصل التران ل سانديييغو، عفاك؟	وقتاش كيوصل التران لسان دييغو، عافاك؟
7913	5443	RAB	DOH	بعيت ندرب طليلا على لودج ديلك.	بغيت نضرب طليلة على الودج ديالك.
7925	5444	RAB	RAB	بغيت الشمبوان.	بغيت الشمبوان.
7947	5445	RAB	RAB	انا ف وطيل هيلطون.	انا فوطيل هيلطون.
7948	5446	RAB	RAB	كنحس براسي فشكل فيا التقيا.	كنحس براسي فشكل في التقيا.
7957	5447	RAB	RAB	والايني غادي نتلاقاها معا الجوج.	والايني غادي نتلاقاها مع الجوج.
7972	5448	RAB	RAB	هاد الطومبيل غادي ل إيدينبره؟	هاد الطومبيل غادي لادنبرة؟
7976	5449	RAB	RAB	اه، عمر هاد لورقا.	آه، عمر هاد الورقة.
7983	5450	RAB	RAB	شحال خاصني نخلص على لباغاج للي زايد عندي؟	شحال خاصني نخلص على الباغاج اللي زايد عندي؟
8039	5451	RAB	RAB	وقتاش نقدر نمشي؟	وقتاش نقدر نمشي؟
8050	5452	RAB	DOH	فهمت.	فهمت.
8058	5453	RAB	RAB	غادي نعيط.	غادي نعيط.
8068	5454	RAB	RAB	دخلات الطوموبيل من حدا الدورا.	دخلات الطوموبيل من حذا الدورا.
8094	5455	RAB	RAB	هاد لبواطا كاطلق لموسيقا.	هاد البواطا كطلق الموسيقى.
8095	5456	RAB	RAB	فيناهوما لبلايص الزوينين؟	فين هوما البلايص الزوينين؟
8098	5457	RAB	RAB	كاينا شي دويرا لمدينا بلكار؟	كاينة شي دويرة للمدينة بالكار؟
8108	5458	RAB	RAB	معاياش غادي نبداو؟	معاياش غادي نبداوا؟
8114	5459	RAB	RAB	واخا، آ سيدي. ف طاي عاديا عندنا عطارد، مزيان؟	وخا، آسيدي. فالطاي العادية عندنا عطارد، مزيان؟
8116	5460	RAB	RAB	تكوانسات ليك لعصبا.	تكوانسات ليك العصبة.
8141	5461	RAB	RAB	خاصك تواعدني بلي غادي ضرب لكورا، ماشي انا، صافي؟	خاصك تواعدني باللي غادي ضرب الكورة، ماشي انا، صافي؟
8143	5462	RAB	RAB	بشحال بعيد؟	بشحال بعيد؟
8149	5463	RAB	RAB	واخا نتسلف لحوايج؟	وخا نتسلف الحوايج؟
8156	5464	RAB	RAB	من إينا كوير مصاوبا هاد الباليزا؟	من اينى كوير مصاوبة هاد الباليزة؟
8161	5465	RAB	RAB	هاد لموص بان ليا مانقيش. واكا تعطيني شي واحد آخر؟	هاد الموس بان لي ما نقيش. وخا تعطيني شي واحد آخر؟
8164	5466	RAB	RAB	ماشي بزاف باش شريت هادشي، واخا تبدلو ليا بهادا؟	ماشي بزاف باش شريت هاد الشي، وخا تبدله لي بهادا؟
8173	5467	RAB	RAB	واقيلا راه صريح، ولايني مامتافقش معاه.	واقيلا راه صريح، ولايني ما متافقش معاه.
8177	5468	RAB	RAB	واش هادي هيا طريق لمحطا لمركزيا؟	واش هادي هي طريق المحطة المركزية؟
8183	5469	RAB	RAB	باطو بلغيد ديالو، عفاك.	باطو بالغيد دياله، عافاك.
8193	5470	RAB	RAB	بغيت شي كوستيم غامق ليا، عفاك.	بغيت شي كوستيم غامق لي، عافاك.
8194	5471	RAB	RAB	هاد لمضل يقدر يخدم فحال غصبا.	هاد المضل يقدر يخدم فحال غصبة.
8210	5472	RAB	RAB	وريني لباسبور ديال، عفاك.	وريني الباسبور ديالك، عافاك.
